package,filepath,class_path,method_name,signature,line_range,author_lines_map,author_edit_ratio_map,dominant_author,test_class,code
io.reactivex.rxjava3.internal.operators.observable,../projects/RxJava/src/main/java/io/reactivex/rxjava3/internal/operators/observable/ObservableDebounce.java,ObservableDebounce.DebounceObserver,onNext,void onNext(T),"[67, 97]","{'A459': [(72, 72), (75, 75), (80, 82), (91, 91), (93, 93)], 'A460': [(67, 71), (73, 74), (76, 79), (83, 83), (85, 85), (87, 87), (89, 90), (94, 97)], 'A461': [(86, 86), (88, 88), (92, 92)], 'A468': [(84, 84)]}","{'A459': 0.22580645161290322, 'A460': 0.6451612903225806, 'A461': 0.0967741935483871, 'A468': 0.03225806451612903}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/internal/operators/observable/ObservableDebounceTest.java,"        @Override
        public void onNext(T t) {
            if (done) {
                return;
            }

            long idx = index + 1;
            index = idx;

            Disposable d = debouncer.get();
            if (d != null) {
                d.dispose();
            }

            ObservableSource<U> p;

            try {
                p = Objects.requireNonNull(debounceSelector.apply(t), ""The ObservableSource supplied is null"");
            } catch (Throwable e) {
                Exceptions.throwIfFatal(e);
                dispose();
                downstream.onError(e);
                return;
            }

            DebounceInnerObserver<T, U> dis = new DebounceInnerObserver<>(this, idx, t);

            if (debouncer.compareAndSet(d, dis)) {
                p.subscribe(dis);
            }
        }
"
io.reactivex.rxjava3.internal.operators.observable,../projects/RxJava/src/main/java/io/reactivex/rxjava3/internal/operators/observable/ObservableDebounce.java,ObservableDebounce.DebounceObserver,onError,void onError(Throwable),"[99, 103]","{'A460': [(99, 100), (103, 103)], 'A461': [(102, 102)], 'A468': [(101, 101)]}","{'A460': 0.6, 'A461': 0.2, 'A468': 0.2}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/internal/operators/observable/ObservableDebounceTest.java,"        @Override
        public void onError(Throwable t) {
            DisposableHelper.dispose(debouncer);
            downstream.onError(t);
        }
"
io.reactivex.rxjava3.internal.operators.observable,../projects/RxJava/src/main/java/io/reactivex/rxjava3/internal/operators/observable/ObservableDebounce.java,ObservableDebounce.DebounceObserver,onComplete,void onComplete(),"[105, 121]","{'A460': [(105, 111), (113, 113), (120, 121)], 'A461': [(114, 114), (119, 119)], 'A468': [(112, 112), (118, 118)], 'A486': [(115, 117)]}","{'A460': 0.5882352941176471, 'A461': 0.11764705882352941, 'A468': 0.11764705882352941, 'A486': 0.17647058823529413}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/internal/operators/observable/ObservableDebounceTest.java,"        @Override
        public void onComplete() {
            if (done) {
                return;
            }
            done = true;
            Disposable d = debouncer.get();
            if (d != DisposableHelper.DISPOSED) {
                @SuppressWarnings(""unchecked"")
                DebounceInnerObserver<T, U> dis = (DebounceInnerObserver<T, U>)d;
                if (dis != null) {
                    dis.emit();
                }
                DisposableHelper.dispose(debouncer);
                downstream.onComplete();
            }
        }
"
io.reactivex.rxjava3.internal.operators.observable,../projects/RxJava/src/main/java/io/reactivex/rxjava3/internal/operators/observable/ObservableDebounce.java,ObservableDebounce.DebounceObserver,dispose,void dispose(),"[123, 127]","{'A460': [(123, 124), (127, 127)], 'A461': [(125, 125)], 'A468': [(126, 126)]}","{'A460': 0.6, 'A461': 0.2, 'A468': 0.2}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/internal/operators/observable/ObservableDebounceTest.java,"        @Override
        public void dispose() {
            upstream.dispose();
            DisposableHelper.dispose(debouncer);
        }
"
io.reactivex.rxjava3.internal.operators.observable,../projects/RxJava/src/main/java/io/reactivex/rxjava3/internal/operators/observable/ObservableDebounce.java,ObservableDebounce.DebounceObserver,isDisposed,boolean isDisposed(),"[129, 132]","{'A461': [(131, 131)], 'A468': [(129, 130), (132, 132)]}","{'A461': 0.25, 'A468': 0.75}",A468,../projects/RxJava/src/test/java/io/reactivex/rxjava3/internal/operators/observable/ObservableDebounceTest.java,"        @Override
        public boolean isDisposed() {
            return upstream.isDisposed();
        }
"
io.reactivex.rxjava3.internal.operators.observable,../projects/RxJava/src/main/java/io/reactivex/rxjava3/internal/operators/observable/ObservableDebounce.java,ObservableDebounce.DebounceObserver,emit,"void emit(long,T)","[134, 138]","{'A460': [(134, 135), (137, 138)], 'A461': [(136, 136)]}","{'A460': 0.8, 'A461': 0.2}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/internal/operators/observable/ObservableDebounceTest.java,"        void emit(long idx, T value) {
            if (idx == index) {
                downstream.onNext(value);
            }
        }
"
io.reactivex.rxjava3.internal.operators.observable,../projects/RxJava/src/main/java/io/reactivex/rxjava3/internal/operators/observable/ObservableDebounce.java,ObservableDebounce.DebounceObserver.DebounceInnerObserver,onNext,void onNext(U),"[155, 163]","{'A460': [(155, 163)]}",{'A460': 1.0},A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/internal/operators/observable/ObservableDebounceTest.java,"            @Override
            public void onNext(U t) {
                if (done) {
                    return;
                }
                done = true;
                dispose();
                emit();
            }
"
io.reactivex.rxjava3.internal.operators.observable,../projects/RxJava/src/main/java/io/reactivex/rxjava3/internal/operators/observable/ObservableDebounce.java,ObservableDebounce.DebounceObserver.DebounceInnerObserver,emit,void emit(),"[165, 169]","{'A460': [(165, 169)]}",{'A460': 1.0},A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/internal/operators/observable/ObservableDebounceTest.java,"            void emit() {
                if (once.compareAndSet(false, true)) {
                    parent.emit(index, value);
                }
            }
"
io.reactivex.rxjava3.internal.operators.observable,../projects/RxJava/src/main/java/io/reactivex/rxjava3/internal/operators/observable/ObservableDebounce.java,ObservableDebounce.DebounceObserver.DebounceInnerObserver,onError,void onError(Throwable),"[171, 179]","{'A460': [(171, 179)]}",{'A460': 1.0},A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/internal/operators/observable/ObservableDebounceTest.java,"            @Override
            public void onError(Throwable t) {
                if (done) {
                    RxJavaPlugins.onError(t);
                    return;
                }
                done = true;
                parent.onError(t);
            }
"
io.reactivex.rxjava3.internal.operators.observable,../projects/RxJava/src/main/java/io/reactivex/rxjava3/internal/operators/observable/ObservableDebounce.java,ObservableDebounce.DebounceObserver.DebounceInnerObserver,onComplete,void onComplete(),"[181, 188]","{'A460': [(181, 188)]}",{'A460': 1.0},A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/internal/operators/observable/ObservableDebounceTest.java,"            @Override
            public void onComplete() {
                if (done) {
                    return;
                }
                done = true;
                emit();
            }
"
io.reactivex.rxjava3.internal.operators.observable,../projects/RxJava/src/main/java/io/reactivex/rxjava3/internal/operators/observable/ObservableDoOnEach.java,ObservableDoOnEach,subscribeActual,void subscribeActual(Observer<? super T>),"[40, 43]","{'A460': [(40, 40), (43, 43)], 'A461': [(41, 42)]}","{'A460': 0.5, 'A461': 0.5}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/internal/operators/observable/ObservableDoOnEachTest.java,"    @Override
    public void subscribeActual(Observer<? super T> t) {
        source.subscribe(new DoOnEachObserver<>(t, onNext, onError, onComplete, onAfterTerminate));
    }
"
io.reactivex.rxjava3.internal.operators.observable,../projects/RxJava/src/main/java/io/reactivex/rxjava3/internal/operators/observable/ObservableDoOnEach.java,ObservableDoOnEach.DoOnEachObserver,onSubscribe,void onSubscribe(Disposable),"[69, 75]","{'A460': [(69, 69), (74, 75)], 'A461': [(70, 73)]}","{'A460': 0.42857142857142855, 'A461': 0.5714285714285714}",A461,../projects/RxJava/src/test/java/io/reactivex/rxjava3/internal/operators/observable/ObservableDoOnEachTest.java,"        @Override
        public void onSubscribe(Disposable d) {
            if (DisposableHelper.validate(this.upstream, d)) {
                this.upstream = d;
                downstream.onSubscribe(this);
            }
        }
"
io.reactivex.rxjava3.internal.operators.observable,../projects/RxJava/src/main/java/io/reactivex/rxjava3/internal/operators/observable/ObservableDoOnEach.java,ObservableDoOnEach.DoOnEachObserver,dispose,void dispose(),"[77, 80]","{'A461': [(79, 79)], 'A463': [(77, 78), (80, 80)]}","{'A461': 0.25, 'A463': 0.75}",A463,../projects/RxJava/src/test/java/io/reactivex/rxjava3/internal/operators/observable/ObservableDoOnEachTest.java,"        @Override
        public void dispose() {
            upstream.dispose();
        }
"
io.reactivex.rxjava3.internal.operators.observable,../projects/RxJava/src/main/java/io/reactivex/rxjava3/internal/operators/observable/ObservableDoOnEach.java,ObservableDoOnEach.DoOnEachObserver,isDisposed,boolean isDisposed(),"[82, 85]","{'A461': [(84, 84)], 'A463': [(82, 83), (85, 85)]}","{'A461': 0.25, 'A463': 0.75}",A463,../projects/RxJava/src/test/java/io/reactivex/rxjava3/internal/operators/observable/ObservableDoOnEachTest.java,"        @Override
        public boolean isDisposed() {
            return upstream.isDisposed();
        }
"
io.reactivex.rxjava3.internal.operators.observable,../projects/RxJava/src/main/java/io/reactivex/rxjava3/internal/operators/observable/ObservableDoOnEach.java,ObservableDoOnEach.DoOnEachObserver,onNext,void onNext(T),"[87, 102]","{'A459': [(100, 100)], 'A460': [(87, 94), (97, 99), (102, 102)], 'A461': [(95, 96), (101, 101)]}","{'A459': 0.0625, 'A460': 0.75, 'A461': 0.1875}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/internal/operators/observable/ObservableDoOnEachTest.java,"        @Override
        public void onNext(T t) {
            if (done) {
                return;
            }
            try {
                onNext.accept(t);
            } catch (Throwable e) {
                Exceptions.throwIfFatal(e);
                upstream.dispose();
                onError(e);
                return;
            }

            downstream.onNext(t);
        }
"
io.reactivex.rxjava3.internal.operators.observable,../projects/RxJava/src/main/java/io/reactivex/rxjava3/internal/operators/observable/ObservableDoOnEach.java,ObservableDoOnEach.DoOnEachObserver,onError,void onError(Throwable),"[104, 125]","{'A459': [(118, 118)], 'A460': [(104, 113), (116, 116), (119, 121), (123, 125)], 'A461': [(114, 115), (117, 117), (122, 122)]}","{'A459': 0.045454545454545456, 'A460': 0.7727272727272727, 'A461': 0.18181818181818182}",A460,../projects/RxJava/src/test/java/io/reactivex/rxjava3/internal/operators/observable/ObservableDoOnEachTest.java,"        @Override
        public void onError(Throwable t) {
            if (done) {
                RxJavaPlugins.onError(t);
                return;
            }
            done = true;
            try {
                onError.accept(t);
            } catch (Throwable e) {
                Exceptions.throwIfFatal(e);
                t = new CompositeException(t, e);
            }
            downstream.onError(t);

            try {
                onAfterTerminate.run();
            } catch (Throwable e) {
                Exceptions.throwIfFatal(e);
                RxJavaPlugins.onError(e);
            }
        }
"
